Company Name,Search ID,Promotion Price,No Promotion Price,Departure Date,Departure Time,Arrival Time,Arrival Date,Arrival Location,Departure Location,Class
GIPSYY,24,,124.59,2023-07-12 00:00:00,22:50,05:25,2023-07-13,"Rio de Janeiro, RJ - Rodov. do Rio","Belo Horizonte, MG - Rodoviária",Semileito
GIPSYY,24,,179.59,2023-07-12 00:00:00,22:50,05:25,2023-07-13,"Rio de Janeiro, RJ - Rodov. do Rio","Belo Horizonte, MG - Rodoviária",Leito - Individual
Util,24,,180.33,2023-07-12 00:00:00,22:55,06:45,2023-07-13,"Rio de Janeiro, RJ - Rodov. do Rio","Belo Horizonte, MG - Terminal JK",Leito - Individual
Util,24,,95.33,2023-07-12 00:00:00,22:55,06:45,2023-07-13,"Rio de Janeiro, RJ - Rodov. do Rio","Belo Horizonte, MG - Terminal JK",Semileito
Util,24,,170.33,2023-07-12 00:00:00,22:55,06:45,2023-07-13,"Rio de Janeiro, RJ - Rodov. do Rio","Belo Horizonte, MG - Terminal JK",Leito
Util,24,,125.1,2023-07-12 00:00:00,22:55,06:45,2023-07-13,"Rio de Janeiro, RJ - Rodov. do Rio","Belo Horizonte, MG - Terminal JK",Semileito - Comfort
Util,24,,170.33,2023-07-12 00:00:00,22:55,07:20,2023-07-13,"Rio de Janeiro, RJ - Metro Sao Cristovao","Belo Horizonte, MG - Terminal JK",Leito
Util,24,,180.33,2023-07-12 00:00:00,22:55,07:20,2023-07-13,"Rio de Janeiro, RJ - Metro Sao Cristovao","Belo Horizonte, MG - Terminal JK",Leito - Individual
Util,24,,95.33,2023-07-12 00:00:00,22:55,07:20,2023-07-13,"Rio de Janeiro, RJ - Metro Sao Cristovao","Belo Horizonte, MG - Terminal JK",Semileito
Util,24,,125.1,2023-07-12 00:00:00,22:55,07:20,2023-07-13,"Rio de Janeiro, RJ - Metro Sao Cristovao","Belo Horizonte, MG - Terminal JK",Semileito - Comfort
Cometa,24,,169.99,2023-07-12 00:00:00,22:59,06:59,2023-07-13,"Rio de Janeiro, RJ - Rodov. do Rio","Belo Horizonte, MG - Rodoviária",Leito-Cama
Util,24,,149.99,2023-07-12 00:00:00,23:00,05:30,2023-07-13,"Rio de Janeiro, RJ - Rodov. do Rio","Belo Horizonte, MG - Rodoviária",Leito
Wemobi,24,,109.9,2023-07-12 00:00:00,23:00,06:00,2023-07-13,"Rio de Janeiro, RJ - Rodov. do Rio","Belo Horizonte, MG - Terminal JK",Leito
Wemobi,24,,89.9,2023-07-12 00:00:00,23:00,06:00,2023-07-13,"Rio de Janeiro, RJ - Rodov. do Rio","Belo Horizonte, MG - Terminal JK",Semileito
Util,24,,179.99,2023-07-12 00:00:00,23:00,05:30,2023-07-13,"Rio de Janeiro, RJ - Rodov. do Rio","Belo Horizonte, MG - Rodoviária",Cama
Util,24,,121.99,2023-07-12 00:00:00,23:30,06:45,2023-07-13,"Rio de Janeiro, RJ - Rodov. do Rio","Belo Horizonte, MG - Rodoviária",Semileito - Comfort
Util,24,,94.99,2023-07-12 00:00:00,23:30,06:45,2023-07-13,"Rio de Janeiro, RJ - Rodov. do Rio","Belo Horizonte, MG - Rodoviária",Semileito
Util,24,,179.99,2023-07-12 00:00:00,23:30,06:45,2023-07-13,"Rio de Janeiro, RJ - Rodov. do Rio","Belo Horizonte, MG - Rodoviária",Leito - Individual
Util,24,,169.99,2023-07-12 00:00:00,23:30,06:45,2023-07-13,"Rio de Janeiro, RJ - Rodov. do Rio","Belo Horizonte, MG - Rodoviária",Leito
Util,24,,170.0,2023-07-12 00:00:00,23:59,08:30,2023-07-13,"Rio de Janeiro, RJ - Rodov. do Rio","Belo Horizonte, MG - Terminal JK",Leito
Util,24,,180.0,2023-07-12 00:00:00,23:59,09:20,2023-07-13,"Rio de Janeiro, RJ - Shopping Rio Sul","Belo Horizonte, MG - Terminal JK",Leito - Individual
Util,24,,124.77,2023-07-12 00:00:00,23:59,09:20,2023-07-13,"Rio de Janeiro, RJ - Shopping Rio Sul","Belo Horizonte, MG - Terminal JK",Semileito - Comfort
Cometa,24,,169.99,2023-07-12 00:00:00,23:59,08:00,2023-07-13,"Rio de Janeiro, RJ - Rodov. do Rio","Belo Horizonte, MG - Rodoviária",Leito-Cama
Util,24,,180.0,2023-07-12 00:00:00,23:59,08:30,2023-07-13,"Rio de Janeiro, RJ - Rodov. do Rio","Belo Horizonte, MG - Terminal JK",Leito - Individual
Util,24,,170.0,2023-07-12 00:00:00,23:59,09:20,2023-07-13,"Rio de Janeiro, RJ - Shopping Rio Sul","Belo Horizonte, MG - Terminal JK",Leito
Cometa,24,,99.99,2023-07-12 00:00:00,23:59,08:00,2023-07-13,"Rio de Janeiro, RJ - Rodov. do Rio","Belo Horizonte, MG - Rodoviária",Semileito - Premium
Util,24,,124.77,2023-07-12 00:00:00,23:59,08:30,2023-07-13,"Rio de Janeiro, RJ - Rodov. do Rio","Belo Horizonte, MG - Terminal JK",Semileito - Comfort
Util,24,,95.0,2023-07-12 00:00:00,23:59,09:20,2023-07-13,"Rio de Janeiro, RJ - Shopping Rio Sul","Belo Horizonte, MG - Terminal JK",Semileito
Util,24,,95.0,2023-07-12 00:00:00,23:59,08:30,2023-07-13,"Rio de Janeiro, RJ - Rodov. do Rio","Belo Horizonte, MG - Terminal JK",Semileito
LOW FARE EMPRESA Cometa,25,149.99,119.9,2023-07-14 00:00:00,14:00,23:15,2023-07-14,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Executivo
LOW FARE EMPRESA Cometa,25,149.99,119.9,2023-07-14 00:00:00,21:50,06:50,2023-07-15,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Executivo - DD
Cometa,25,,189.99,2023-07-14 00:00:00,07:45,17:00,2023-07-14,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Leito-Cama
Cometa,25,,125.99,2023-07-14 00:00:00,07:45,17:00,2023-07-14,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Semileito - Premium
Gontijo,25,,102.42,2023-07-14 00:00:00,08:30,17:41,2023-07-14,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Convencional
Expresso Adamantina,25,,139.99,2023-07-14 00:00:00,08:30,17:00,2023-07-14,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Leito - Individual
Expresso Adamantina,25,,129.99,2023-07-14 00:00:00,08:30,17:00,2023-07-14,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Leito - Total
Cometa,25,,125.99,2023-07-14 00:00:00,09:00,18:30,2023-07-14,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Semileito - Premium
Cometa,25,,219.99,2023-07-14 00:00:00,09:00,18:30,2023-07-14,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Leito-Cama
Gontijo,25,,193.0,2023-07-14 00:00:00,09:00,18:17,2023-07-14,"Belo Horizonte, MG - Ponto de Apoio Gontijo","Sao Paulo, SP - Tiete",Executivo
Gontijo,25,,193.0,2023-07-14 00:00:00,09:00,18:17,2023-07-14,"Belo Horizonte, MG - Ponto de Apoio Gontijo","Sao Paulo, SP - Tiete",Executivo
Gontijo,25,,192.0,2023-07-14 00:00:00,09:30,18:46,2023-07-14,"Belo Horizonte, MG - Ponto de Apoio Gontijo","Sao Paulo, SP - Tiete",Executivo
Gontijo,25,,196.0,2023-07-14 00:00:00,10:00,19:15,2023-07-14,"Belo Horizonte, MG - Ponto de Apoio Gontijo","Sao Paulo, SP - Tiete",Executivo
Cometa,25,,139.99,2023-07-14 00:00:00,11:00,20:10,2023-07-14,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Semileito - Premium
Cometa,25,,219.99,2023-07-14 00:00:00,11:00,20:10,2023-07-14,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Leito-Cama
Gontijo,25,,202.0,2023-07-14 00:00:00,11:00,20:00,2023-07-14,"Belo Horizonte, MG - Ponto de Apoio Gontijo","Sao Paulo, SP - Tiete",Executivo
Gontijo,25,,103.37,2023-07-14 00:00:00,12:30,21:15,2023-07-14,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Executivo
Expresso Adamantina,25,,149.99,2023-07-14 00:00:00,13:30,22:50,2023-07-14,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Leito - Total
Expresso Adamantina,25,,370.22,2023-07-14 00:00:00,13:30,22:50,2023-07-14,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Leito - Individual
Gontijo,25,,202.0,2023-07-14 00:00:00,13:30,22:38,2023-07-14,"Belo Horizonte, MG - Ponto de Apoio Gontijo","Sao Paulo, SP - Tiete",Executivo
Gontijo,25,,192.0,2023-07-14 00:00:00,15:00,23:55,2023-07-14,"Belo Horizonte, MG - Ponto de Apoio Gontijo","Sao Paulo, SP - Tiete",Executivo
Gontijo,25,,103.37,2023-07-14 00:00:00,20:00,04:45,2023-07-15,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Executivo
Cometa,25,,129.99,2023-07-14 00:00:00,20:00,05:15,2023-07-15,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Executivo
Gontijo,25,,195.0,2023-07-14 00:00:00,20:30,05:15,2023-07-15,"Belo Horizonte, MG - Ponto de Apoio Gontijo","Sao Paulo, SP - Tiete",Executivo
Wemobi,25,,112.84,2023-07-14 00:00:00,20:35,06:30,2023-07-15,"Belo Horizonte, MG - Terminal JK","Sao Paulo, SP - Tiete",Semileito
Wemobi,25,,185.14,2023-07-14 00:00:00,20:35,06:30,2023-07-15,"Belo Horizonte, MG - Terminal JK","Sao Paulo, SP - Tiete",Leito
Cometa,25,,139.99,2023-07-14 00:00:00,20:45,06:00,2023-07-15,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Semileito - Premium
Cometa,25,,369.99,2023-07-14 00:00:00,20:45,06:00,2023-07-15,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Leito-Cama
Gontijo,25,,103.37,2023-07-14 00:00:00,21:00,05:45,2023-07-15,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Executivo
Gontijo,25,,197.0,2023-07-14 00:00:00,21:00,05:40,2023-07-15,"Belo Horizonte, MG - Ponto de Apoio Gontijo","Sao Paulo, SP - Tiete",Executivo
Gontijo,25,,103.37,2023-07-14 00:00:00,21:30,06:35,2023-07-15,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Executivo
Gontijo,25,,135.26,2023-07-14 00:00:00,21:30,06:15,2023-07-15,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Leito
Gontijo,25,,197.0,2023-07-14 00:00:00,21:30,06:10,2023-07-15,"Belo Horizonte, MG - Ponto de Apoio Gontijo","Sao Paulo, SP - Tiete",Executivo
Cometa,25,,358.99,2023-07-14 00:00:00,21:50,06:50,2023-07-15,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Leito-Cama
Gontijo,25,,103.37,2023-07-14 00:00:00,22:00,06:50,2023-07-15,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Executivo
Wemobi,25,,112.84,2023-07-14 00:00:00,22:00,07:45,2023-07-15,"Belo Horizonte, MG - Terminal JK","Sao Paulo, SP - Tiete",Semileito
Gontijo,25,,196.0,2023-07-14 00:00:00,22:00,06:50,2023-07-15,"Belo Horizonte, MG - Ponto de Apoio Gontijo","Sao Paulo, SP - Tiete",Executivo
Gontijo,25,,103.01,2023-07-14 00:00:00,22:30,07:15,2023-07-15,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Executivo - DD
Gontijo,25,,258.12,2023-07-14 00:00:00,22:30,07:15,2023-07-15,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Leito - DD
Cometa,25,,339.99,2023-07-14 00:00:00,22:30,07:10,2023-07-15,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Leito-Cama
Cometa,25,,139.99,2023-07-14 00:00:00,22:30,07:10,2023-07-15,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Semileito - Premium
Gontijo,25,,103.37,2023-07-14 00:00:00,22:45,07:30,2023-07-15,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Executivo
Gontijo,25,,103.37,2023-07-14 00:00:00,23:00,07:50,2023-07-15,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Executivo
Cometa,25,,129.99,2023-07-14 00:00:00,23:15,08:30,2023-07-15,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Convencional
Gontijo,25,,103.37,2023-07-14 00:00:00,23:30,08:15,2023-07-15,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Executivo
Cometa,25,,139.99,2023-07-14 00:00:00,23:45,09:00,2023-07-15,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Semileito - Premium
Cometa,25,,339.99,2023-07-14 00:00:00,23:45,09:00,2023-07-15,"Belo Horizonte, MG - Rodoviária","Sao Paulo, SP - Tiete",Leito-Cama
LOW FARE EMPRESA Cometa,25,169.99,98.99,2023-07-13 00:00:00,20:00,04:15,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Executivo - DD
LOW FARE EMPRESA Cometa,25,169.99,98.99,2023-07-13 00:00:00,21:15,06:25,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Executivo
Gontijo,25,,200.0,2023-07-13 00:00:00,02:40,11:46,2023-07-13,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Ponto de Apoio Gontijo",Executivo
Gontijo,25,,200.0,2023-07-13 00:00:00,06:26,16:15,2023-07-13,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Ponto de Apoio Gontijo",Convencional
Gontijo,25,,200.0,2023-07-13 00:00:00,06:50,16:39,2023-07-13,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Ponto de Apoio Gontijo",Convencional
Gontijo,25,,206.0,2023-07-13 00:00:00,07:15,17:38,2023-07-13,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Convencional
Cometa,25,,189.99,2023-07-13 00:00:00,07:45,16:55,2023-07-13,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Leito-Cama
Cometa,25,,129.99,2023-07-13 00:00:00,07:45,16:55,2023-07-13,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Semileito - Premium
Gontijo,25,,200.0,2023-07-13 00:00:00,08:00,17:38,2023-07-13,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Ponto de Apoio Gontijo",Convencional
Gontijo,25,,201.0,2023-07-13 00:00:00,08:16,17:53,2023-07-13,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Ponto de Apoio Gontijo",Executivo
Gontijo,25,,108.44,2023-07-13 00:00:00,08:30,17:26,2023-07-13,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Convencional
Expresso Adamantina,25,,365.76,2023-07-13 00:00:00,08:30,17:50,2023-07-13,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Leito - Total
Expresso Adamantina,25,,139.99,2023-07-13 00:00:00,08:30,17:50,2023-07-13,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Leito - Individual
Cometa,25,,129.99,2023-07-13 00:00:00,09:00,18:30,2023-07-13,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Semileito - Premium
Cometa,25,,189.99,2023-07-13 00:00:00,09:00,18:30,2023-07-13,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Leito-Cama
Gontijo,25,,201.0,2023-07-13 00:00:00,10:00,19:06,2023-07-13,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Ponto de Apoio Gontijo",Executivo
Gontijo,25,,205.0,2023-07-13 00:00:00,10:15,19:23,2023-07-13,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Ponto de Apoio Gontijo",Executivo
Cometa,25,,189.99,2023-07-13 00:00:00,11:00,20:10,2023-07-13,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Leito-Cama
Cometa,25,,144.99,2023-07-13 00:00:00,11:00,20:10,2023-07-13,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Convencional - DD
Gontijo,25,,211.0,2023-07-13 00:00:00,11:01,21:31,2023-07-13,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Executivo
Gontijo,25,,205.0,2023-07-13 00:00:00,11:46,21:31,2023-07-13,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Ponto de Apoio Gontijo",Executivo
Cometa,25,,139.99,2023-07-13 00:00:00,14:00,23:10,2023-07-13,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Executivo
Cometa,25,,348.99,2023-07-13 00:00:00,20:00,04:15,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Leito-Cama
Gontijo,25,,109.83,2023-07-13 00:00:00,20:15,05:00,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Executivo
Wemobi,25,,118.08,2023-07-13 00:00:00,20:35,06:30,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Terminal JK",Semileito
Wemobi,25,,210.38,2023-07-13 00:00:00,20:35,06:30,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Terminal JK",Leito
Gontijo,25,,205.0,2023-07-13 00:00:00,20:37,05:07,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Ponto de Apoio Gontijo",Executivo
Gontijo,25,,205.0,2023-07-13 00:00:00,20:43,05:18,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Ponto de Apoio Gontijo",Executivo
Gontijo,25,,206.0,2023-07-13 00:00:00,20:45,05:50,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Ponto de Apoio Gontijo",Executivo
Gontijo,25,,109.83,2023-07-13 00:00:00,21:00,05:40,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Executivo
Gontijo,25,,144.4,2023-07-13 00:00:00,21:30,06:05,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Leito
Expresso Adamantina,25,,179.99,2023-07-13 00:00:00,21:30,06:00,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Leito - Individual
Gontijo,25,,109.83,2023-07-13 00:00:00,21:45,06:25,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Executivo
Cometa,25,,309.99,2023-07-13 00:00:00,21:59,07:00,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Leito-Cama
Cometa,25,,149.99,2023-07-13 00:00:00,21:59,07:00,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Semileito - Premium
Wemobi,25,,118.08,2023-07-13 00:00:00,22:00,07:45,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Terminal JK",Semileito
Cometa,25,,309.99,2023-07-13 00:00:00,22:30,07:40,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Leito-Cama
Cometa,25,,149.99,2023-07-13 00:00:00,22:30,07:40,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Semileito - Premium
Gontijo,25,,277.49,2023-07-13 00:00:00,22:30,07:05,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Leito - DD
Gontijo,25,,109.47,2023-07-13 00:00:00,22:30,07:05,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Executivo - DD
Gontijo,25,,200.0,2023-07-13 00:00:00,22:50,07:20,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Ponto de Apoio Gontijo",Convencional
Gontijo,25,,200.0,2023-07-13 00:00:00,22:57,08:02,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Ponto de Apoio Gontijo",Executivo
Cometa,25,,149.99,2023-07-13 00:00:00,23:45,08:45,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Semileito - Premium
Cometa,25,,309.99,2023-07-13 00:00:00,23:45,08:45,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Leito-Cama
Expresso Adamantina,25,,365.76,2023-07-13 00:00:00,23:59,09:00,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Leito - Total
Expresso Adamantina,25,,179.99,2023-07-13 00:00:00,23:59,09:00,2023-07-14,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Leito - Individual
Cometa,26,,384.98,2023-07-29 00:00:00,12:00,06:00,2023-07-30,"Belo Horizonte, MG - Rodoviária","Curitiba, PR",Executivo
Cometa,26,,214.98,2023-07-29 00:00:00,12:00,06:00,2023-07-30,"Belo Horizonte, MG - Rodoviária","Curitiba, PR",Executivo
Cometa,26,,439.98,2023-07-29 00:00:00,23:59,18:30,2023-07-30,"Belo Horizonte, MG - Rodoviária","Curitiba, PR",Leito-Cama
Cometa,26,,205.98,2023-07-29 00:00:00,23:59,18:30,2023-07-30,"Belo Horizonte, MG - Rodoviária","Curitiba, PR",Semileito - Premium
LOW FARE EMPRESA Cometa,26,299.99,239.9,2023-07-14 00:00:00,19:45,11:30,2023-07-15,"Curitiba, PR","Belo Horizonte, MG - Rodoviária",Semileito - Premium
Cometa,26,,405.99,2023-07-14 00:00:00,19:45,11:30,2023-07-15,"Curitiba, PR","Belo Horizonte, MG - Rodoviária",Leito-Cama
Cometa,26,,445.8,2023-07-14 00:00:00,20:00,14:00,2023-07-15,"Curitiba, PR","Belo Horizonte, MG - Rodoviária",Leito-Cama
Cometa,26,,229.98,2023-07-14 00:00:00,20:00,14:00,2023-07-15,"Curitiba, PR","Belo Horizonte, MG - Rodoviária",Executivo - DD
LOW FARE EMPRESA Cometa,27,169.99,116.99,2023-07-15 00:00:00,21:59,07:00,2023-07-16,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Semileito - Premium
LOW FARE EMPRESA Cometa,27,169.99,116.99,2023-07-15 00:00:00,22:30,07:40,2023-07-16,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Semileito - Premium
Gontijo,27,,200.0,2023-07-15 00:00:00,02:40,11:46,2023-07-15,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Ponto de Apoio Gontijo",Executivo
Gontijo,27,,211.0,2023-07-15 00:00:00,03:05,12:10,2023-07-15,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Ponto de Apoio Gontijo",Executivo
Gontijo,27,,199.0,2023-07-15 00:00:00,05:33,15:13,2023-07-15,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Ponto de Apoio Gontijo",Executivo
Gontijo,27,,206.0,2023-07-15 00:00:00,06:02,16:28,2023-07-15,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Convencional
Gontijo,27,,200.0,2023-07-15 00:00:00,06:47,16:28,2023-07-15,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Ponto de Apoio Gontijo",Convencional
Gontijo,27,,211.0,2023-07-15 00:00:00,07:20,16:58,2023-07-15,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Ponto de Apoio Gontijo",Executivo
Cometa,27,,189.99,2023-07-15 00:00:00,07:45,16:55,2023-07-15,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Leito-Cama
Cometa,27,,129.99,2023-07-15 00:00:00,07:45,16:55,2023-07-15,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Semileito - Premium
Gontijo,27,,201.0,2023-07-15 00:00:00,08:16,17:53,2023-07-15,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Ponto de Apoio Gontijo",Executivo
Gontijo,27,,109.83,2023-07-15 00:00:00,08:30,17:26,2023-07-15,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Executivo
Expresso Adamantina,27,,129.99,2023-07-15 00:00:00,08:30,17:50,2023-07-15,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Leito - Total
Expresso Adamantina,27,,139.99,2023-07-15 00:00:00,08:30,17:50,2023-07-15,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Leito - Individual
Cometa,27,,129.99,2023-07-15 00:00:00,09:00,18:30,2023-07-15,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Semileito - Premium
Cometa,27,,189.99,2023-07-15 00:00:00,09:00,18:30,2023-07-15,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Leito-Cama
Gontijo,27,,201.0,2023-07-15 00:00:00,10:00,19:06,2023-07-15,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Ponto de Apoio Gontijo",Executivo
Cometa,27,,189.99,2023-07-15 00:00:00,11:00,20:10,2023-07-15,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Leito-Cama
Cometa,27,,144.99,2023-07-15 00:00:00,11:00,20:10,2023-07-15,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Convencional - DD
Cometa,27,,328.99,2023-07-15 00:00:00,20:00,04:15,2023-07-16,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Leito-Cama
Cometa,27,,154.99,2023-07-15 00:00:00,20:00,04:15,2023-07-16,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Executivo - DD
Gontijo,27,,109.83,2023-07-15 00:00:00,20:15,05:00,2023-07-16,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Executivo
Wemobi,27,,129.9,2023-07-15 00:00:00,20:35,06:30,2023-07-16,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Terminal JK",Leito
Wemobi,27,,75.9,2023-07-15 00:00:00,20:35,06:30,2023-07-16,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Terminal JK",Semileito
Gontijo,27,,205.0,2023-07-15 00:00:00,20:37,05:07,2023-07-16,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Ponto de Apoio Gontijo",Executivo
Gontijo,27,,205.0,2023-07-15 00:00:00,20:43,05:18,2023-07-16,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Ponto de Apoio Gontijo",Executivo
Gontijo,27,,109.83,2023-07-15 00:00:00,21:00,05:40,2023-07-16,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Executivo
Gontijo,27,,205.0,2023-07-15 00:00:00,21:05,05:35,2023-07-16,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Ponto de Apoio Gontijo",Executivo
Gontijo,27,,205.0,2023-07-15 00:00:00,21:10,05:40,2023-07-16,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Ponto de Apoio Gontijo",Executivo
Cometa,27,,129.99,2023-07-15 00:00:00,21:15,06:25,2023-07-16,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Executivo
Gontijo,27,,144.4,2023-07-15 00:00:00,21:30,06:05,2023-07-16,"Sao Paulo, SP - Tiete","Belo Horizonte, MG - Rodoviária",Leito
